"track_id","race_date","race","program_number","horse_id","finishing_place"
"BEL",2019-10-19,6,"6",221,5
"BEL",2019-10-19,6,"9",428,6
"BEL",2019-10-19,6,"7",371,7
"BEL",2019-10-19,6,"3",369,8
"BEL",2019-10-19,7,"3",163,1
"BEL",2019-10-19,7,"2",43,2
"BEL",2019-10-19,7,"1",959,3
"BEL",2019-10-19,7,"4",4638,4
"BEL",2019-10-19,7,"9",26,5
"BEL",2019-10-19,7,"6",748,6
"BEL",2019-10-19,7,"7",2343,7
"BEL",2019-10-19,7,"8",3166,8
"BEL",2019-10-19,8,"4",2757,1
"BEL",2019-10-19,8,"5",2679,2
"BEL",2019-10-19,8,"3",2279,3
"BEL",2019-10-19,8,"1",2630,4
"BEL",2019-10-19,8,"2",3764,5
"BEL",2019-10-19,8,"6",2281,6
"BEL",2019-10-19,9,"4",1453,1
"BEL",2019-10-19,9,"1",1538,2
"BEL",2019-10-19,9,"3",1358,3
"BEL",2019-10-19,9,"7",3172,4
"BEL",2019-10-19,9,"6",819,5
"BEL",2019-10-19,9,"2",2893,6
"BEL",2019-10-19,10,"10",3139,1
"BEL",2019-10-19,10,"4",1536,2
"BEL",2019-10-19,10,"8",3949,3
"BEL",2019-10-19,10,"1",1438,4
"BEL",2019-10-19,10,"9",927,5
"BEL",2019-10-19,10,"5",620,6
"BEL",2019-10-19,10,"2",928,7
"BEL",2019-10-19,10,"7",945,8
"BEL",2019-10-19,10,"11",2814,9
"BEL",2019-10-19,10,"6",621,10
"BEL",2019-10-19,10,"3",2470,11
"BEL",2019-10-19,11,"1",1683,1
"BEL",2019-10-19,11,"10",2472,2
"BEL",2019-10-19,11,"8",1106,3
"BEL",2019-10-19,11,"3",2436,4
"BEL",2019-10-19,11,"7",2452,5
"BEL",2019-10-19,11,"4",2090,6
"BEL",2019-10-19,11,"9",2051,7
"BEL",2019-10-19,11,"5",2474,8
"BEL",2019-10-19,11,"11",2777,9
"BEL",2019-10-20,1,"5",477,1
"BEL",2019-10-20,1,"2",178,2
"BEL",2019-10-20,1,"1",262,3
"BEL",2019-10-20,1,"4",408,4
"BEL",2019-10-20,1,"3",377,5
"BEL",2019-10-20,2,"4",1903,1
"BEL",2019-10-20,2,"2",3950,2
"BEL",2019-10-20,2,"9",3951,3
"BEL",2019-10-20,2,"1",2553,4
"BEL",2019-10-20,2,"3",3952,5
"BEL",2019-10-20,2,"10",3609,6
"BEL",2019-10-20,2,"5",1916,7
"BEL",2019-10-20,2,"6",2182,8
"BEL",2019-10-20,2,"7",3953,9
"BEL",2019-10-20,3,"5",516,1
"BEL",2019-10-20,3,"1",206,2
"BEL",2019-10-20,3,"3",514,3
"BEL",2019-10-20,3,"2",3954,4
"BEL",2019-10-20,3,"4",518,5
"BEL",2019-10-20,4,"6",3554,1
"BEL",2019-10-20,4,"8",2543,2
"BEL",2019-10-20,4,"1",2541,3
"BEL",2019-10-20,4,"2",2540,4
"BEL",2019-10-20,4,"7",3038,5
"BEL",2019-10-20,4,"3",3010,6
"BEL",2019-10-20,5,"6",358,1
"BEL",2019-10-20,5,"7",2322,2
"BEL",2019-10-20,5,"5",2321,3
"BEL",2019-10-20,5,"2",677,4
"BEL",2019-10-20,5,"1",2488,5
"BEL",2019-10-20,5,"4",2079,6
"BEL",2019-10-20,5,"8",423,7
"BEL",2019-10-20,5,"3",3955,8
"BEL",2019-10-20,6,"5",2340,1
"BEL",2019-10-20,6,"2",3452,2
"BEL",2019-10-20,6,"6",2564,3
"BEL",2019-10-20,6,"1",3084,4
"BEL",2019-10-20,6,"4",3551,5
"BEL",2019-10-20,7,"7",390,1
"BEL",2019-10-20,7,"9",2145,2
"BEL",2019-10-20,7,"10",2146,3
"BEL",2019-10-20,7,"4",1819,4
"BEL",2019-10-20,7,"3",2172,5
"BEL",2019-10-20,7,"2",2621,6
"BEL",2019-10-20,7,"1",3399,7
"BEL",2019-10-20,7,"8",2178,8
"BEL",2019-10-20,8,"4",3956,1
"BEL",2019-10-20,8,"5",3957,2
"BEL",2019-10-20,8,"6",2369,3
"BEL",2019-10-20,8,"7",3958,4
"BEL",2019-10-20,8,"3",1872,5
"BEL",2019-10-20,8,"2",3959,6
"BEL",2019-10-20,8,"1",3960,7
"BEL",2019-10-20,9,"9",3473,1
"BEL",2019-10-20,9,"3",2505,2
"BEL",2019-10-20,9,"4",2503,3
"BEL",2019-10-20,9,"2",3792,4
"BEL",2019-10-20,9,"1",3961,5
"BEL",2019-10-20,9,"5",3962,6
"BEL",2019-10-20,9,"6",578,7
"BEL",2019-10-20,9,"8",3963,8
"BEL",2019-10-20,10,"4",2333,1
"BEL",2019-10-20,10,"8",2571,2
"BEL",2019-10-20,10,"11",2467,3
"BEL",2019-10-20,10,"2",2576,4
"BEL",2019-10-20,10,"12",304,5
"BEL",2019-10-20,10,"7",2110,6
"BEL",2019-10-20,10,"9",2327,7
"BEL",2019-10-20,10,"6",109,8
"BEL",2019-10-20,10,"1",2329,9
"BEL",2019-10-20,10,"3",691,10
"BEL",2019-10-20,10,"13",2779,11
"BEL",2019-10-20,10,"10",2247,12
"BEL",2019-10-23,1,"3",3396,1
"BEL",2019-10-23,1,"4",833,2
"BEL",2019-10-23,1,"5",657,3
"BEL",2019-10-23,1,"6",205,4
"BEL",2019-10-23,1,"1",632,5
"BEL",2019-10-23,1,"7",876,6
"BEL",2019-10-23,1,"2",581,7
"BEL",2019-10-23,2,"6",2381,1
"BEL",2019-10-23,2,"1",2294,2
"BEL",2019-10-23,2,"7",2049,3
"BEL",2019-10-23,2,"8",3811,4
"BEL",2019-10-23,2,"4",1979,5
"BEL",2019-10-23,2,"2",590,6
"BEL",2019-10-23,2,"3",1076,7
"BEL",2019-10-23,2,"9",3802,8
"BEL",2019-10-23,2,"5",402,9
"BEL",2019-10-23,3,"7",530,1
"BEL",2019-10-23,3,"5",2248,2
"BEL",2019-10-23,3,"4",2249,3
"BEL",2019-10-23,3,"9",788,4
"BEL",2019-10-23,3,"1",2938,5
"BEL",2019-10-23,3,"6",96,6
"BEL",2019-10-23,3,"3",867,7
"BEL",2019-10-23,4,"3",3964,1
"BEL",2019-10-23,4,"10",3671,2
"BEL",2019-10-23,4,"6",2151,3
"BEL",2019-10-23,4,"5",1957,4
"BEL",2019-10-23,4,"9",2126,5
"BEL",2019-10-23,5,"1",3965,1
"BEL",2019-10-23,5,"5",2549,2
"BEL",2019-10-23,5,"6",2653,3
"BEL",2019-10-23,5,"9",2651,4
"BEL",2019-10-23,5,"1A",2652,5
"BEL",2019-10-23,5,"10",2637,6
"BEL",2019-10-23,5,"3",3966,7
"BEL",2019-10-23,5,"7",2739,8
"BEL",2019-10-23,5,"2",1918,9
"BEL",2019-10-23,6,"7",651,1
"BEL",2019-10-23,6,"1",1040,2
"BEL",2019-10-23,6,"4",212,3
"BEL",2019-10-23,6,"3",828,4
"BEL",2019-10-23,6,"2",2623,5
"BEL",2019-10-23,6,"5",892,6
"BEL",2019-10-23,6,"6",2735,7
"BEL",2019-10-23,7,"10",1880,1
"BEL",2019-10-23,7,"2",2082,2
"BEL",2019-10-23,7,"1A",2889,3
"BEL",2019-10-23,7,"5",2609,4
"BEL",2019-10-23,8,"6",2581,1
"BEL",2019-10-23,8,"12",2805,2
"BEL",2019-10-23,8,"11",2806,3
"BEL",2019-10-23,8,"4",3967,4
"BEL",2019-10-24,1,"3",2302,1
"BEL",2019-10-24,1,"1",2375,2
"BEL",2019-10-24,1,"6",2316,3
"BEL",2019-10-24,1,"7",3968,4
"BEL",2019-10-24,1,"2",2377,5
"BEL",2019-10-24,1,"8",1787,6
"BEL",2019-10-24,1,"5",3877,7
"BEL",2019-10-24,1,"4",3969,8
"BEL",2019-10-24,2,"4",2277,1
"BEL",2019-10-24,2,"6",2589,2
"BEL",2019-10-24,2,"5",2574,3
"BEL",2019-10-24,2,"2",2828,4
"BEL",2019-10-24,2,"3",2839,5
"BEL",2019-10-24,3,"2",2554,1
"BEL",2019-10-24,3,"3",3970,2
"BEL",2019-10-24,3,"5",1474,3
"BEL",2019-10-24,3,"6",2577,4
"BEL",2019-10-24,3,"8",2188,5
"BEL",2019-10-24,3,"4",2011,6
"BEL",2019-10-24,3,"1",767,7
"BEL",2019-10-24,3,"7",2771,8
"BEL",2019-10-24,4,"3",3235,1
"BEL",2019-10-24,4,"1",3770,2
"BEL",2019-10-24,4,"4",3234,3
"BEL",2019-10-24,4,"2",3190,4
"BEL",2019-10-24,4,"6",1194,5
"BEL",2019-10-24,5,"1",1058,1
"BEL",2019-10-24,5,"6",3520,2
"BEL",2019-10-24,5,"10",368,3
"BEL",2019-10-24,5,"9",1496,4
"BEL",2019-10-24,5,"4",3113,5
"BEL",2019-10-24,5,"7",1510,6
"BEL",2019-10-24,6,"3",1416,1
"BEL",2019-10-24,6,"7",2260,2
"BEL",2019-10-24,6,"4",2259,3
"BEL",2019-10-24,6,"2",1019,4
"BEL",2019-10-24,6,"1",2097,5
"BEL",2019-10-24,6,"6",564,6
"BEL",2019-10-24,6,"5",1078,7
"BEL",2019-10-24,6,"8",3971,8
"BEL",2019-10-24,7,"6",2646,1
"BEL",2019-10-24,7,"7",2412,2
"BEL",2019-10-24,7,"8",2506,3
"BEL",2019-10-24,7,"4",3707,4
"BEL",2019-10-24,7,"3",2410,5
"BEL",2019-10-24,7,"5",2409,6
"BEL",2019-10-24,7,"1",1502,7
"BEL",2019-10-24,8,"4",2578,1
"BEL",2019-10-24,8,"5",3693,2
"BEL",2019-10-24,8,"3",2363,3
"BEL",2019-10-24,8,"10",3972,4
"BEL",2019-10-24,8,"8",3823,5
"BEL",2019-10-24,8,"6",3973,6
"BEL",2019-10-24,8,"1",3688,7
"BEL",2019-10-24,8,"7",2530,8
"BEL",2019-10-25,1,"3",2579,1
"BEL",2019-10-25,1,"1",2108,2
"BEL",2019-10-25,1,"4",2104,3
"BEL",2019-10-25,1,"2",2531,4
"BEL",2019-10-25,1,"6",3809,5
"BEL",2019-10-25,2,"2",3974,1
"BEL",2019-10-25,2,"7",2062,2
"BEL",2019-10-25,2,"1",2365,3
"BEL",2019-10-25,2,"4",3975,4
"BEL",2019-10-25,2,"8",3364,5
"BEL",2019-10-25,2,"5",2350,6
"BEL",2019-10-25,2,"6",3976,7
"BEL",2019-10-25,3,"3",157,1
"BEL",2019-10-25,3,"5",2947,2
"BEL",2019-10-25,3,"1",3784,3
"BEL",2019-10-25,3,"2",3847,4
"BEL",2019-10-25,3,"4",3341,5
"BEL",2019-10-25,4,"4",1967,1
"BEL",2019-10-25,4,"7",2892,2
"BEL",2019-10-25,4,"5",1001,3
"BEL",2019-10-25,4,"12",2074,4
"BEL",2019-10-25,4,"6",1418,5
"BEL",2019-10-25,4,"3",650,6
"BEL",2019-10-25,4,"11",2627,7
"BEL",2019-10-25,4,"10",3977,8
"BEL",2019-10-25,4,"8",3216,9
"BEL",2019-10-25,4,"2",2056,10
"BEL",2019-10-25,5,"3",2204,1
"BEL",2019-10-25,5,"2",217,2
"BEL",2019-10-25,5,"5",3910,3
"BEL",2019-10-25,5,"1",2435,4
"BEL",2019-10-25,5,"4",83,5
"BEL",2019-10-25,5,"6",3625,6
"BEL",2019-10-25,5,"7",717,7
"BEL",2019-10-25,6,"6",2582,1
"BEL",2019-10-25,6,"4",2364,2
"BEL",2019-10-25,6,"5",3978,3
"BEL",2019-10-25,6,"3",3979,4
"BEL",2019-10-25,6,"2",3980,5
"BEL",2019-10-25,6,"7",3981,6
"BEL",2019-10-25,6,"11",3982,7
"BEL",2019-10-25,6,"8",2537,8
"BEL",2019-10-25,6,"1",2718,9
"BEL",2019-10-25,6,"9",2533,10
"BEL",2019-10-25,6,"10",3696,11
"BEL",2019-10-25,6,"12",3533,12
"BEL",2019-10-25,7,"4",1101,1
"BEL",2019-10-25,7,"8",2725,2
"BEL",2019-10-25,7,"1",3857,3
"BEL",2019-10-25,7,"7",686,4
"BEL",2019-10-25,7,"3",462,5
"BEL",2019-10-25,7,"9",642,6
"BEL",2019-10-25,7,"6",2772,7
"BEL",2019-10-25,7,"2",2710,8
"BEL",2019-10-25,7,"5",3162,9
"BEL",2019-10-25,8,"4",3983,1
"BEL",2019-10-25,8,"6",3984,2
"BEL",2019-10-25,8,"7",2555,3
"BEL",2019-10-25,8,"8",2878,4
"BEL",2019-10-25,8,"1",3985,5
"BEL",2019-10-25,8,"2",3986,6
"BEL",2019-10-25,9,"9",2817,1
"BEL",2019-10-25,9,"6",2089,2
"BEL",2019-10-25,9,"3",1523,3
"BEL",2019-10-25,9,"4",2092,4
"BEL",2019-10-25,9,"5",1559,5
"BEL",2019-10-25,9,"10",2466,6
"BEL",2019-10-25,9,"12",2094,7
"BEL",2019-10-25,9,"8",2469,8
"BEL",2019-10-25,9,"2",2093,9
"BEL",2019-10-25,9,"1",2458,10
"BEL",2019-10-25,9,"11",2096,11
"BEL",2019-10-25,9,"7",2326,12
"BEL",2019-10-26,1,"1",2680,1
"BEL",2019-10-26,1,"5",3987,2
"BEL",2019-10-26,1,"2",3988,3
"BEL",2019-10-26,1,"4",3778,4
"BEL",2019-10-26,1,"6",3829,5
"BEL",2019-10-26,1,"3",3989,6
"BEL",2019-10-26,2,"2",2629,1
"BEL",2019-10-26,2,"7",2161,2
"BEL",2019-10-26,2,"1",3990,3
"BEL",2019-10-26,2,"5",2163,4
"BEL",2019-10-26,2,"6",2165,5
"BEL",2019-10-26,2,"10",2761,6
"BEL",2019-10-26,2,"4",2065,7
"BEL",2019-10-26,2,"9",3991,8
"BEL",2019-10-26,2,"3",2844,9
"BEL",2019-10-26,2,"8",2164,10
"BEL",2019-10-26,3,"1",779,1
"BEL",2019-10-26,3,"10",1007,2
"BEL",2019-10-26,3,"2",599,3
"BEL",2019-10-26,3,"4",2334,4
"BEL",2019-10-26,3,"9",726,5
"BEL",2019-10-26,3,"7",133,6
"BEL",2019-10-26,3,"5",2360,7
"BEL",2019-10-26,3,"3",830,8
"BEL",2019-10-26,4,"7",663,1
"BEL",2019-10-26,4,"3",2785,2
"BEL",2019-10-26,4,"1",2453,3
"BEL",2019-10-26,4,"5",2454,4
"BEL",2019-10-26,4,"6",2455,5
"BEL",2019-10-26,4,"2",2786,6
"BEL",2019-10-26,4,"8",2051,7
"BEL",2019-10-26,4,"4",2846,8
"BEL",2019-10-26,5,"4",3212,1
"BEL",2019-10-26,5,"6",1457,2
"BEL",2019-10-26,5,"7",2522,3
"BEL",2019-10-26,5,"2",999,4
"BEL",2019-10-26,5,"8",3337,5
"BEL",2019-10-26,5,"1",3539,6
"BEL",2019-10-26,5,"3",2547,7
"BEL",2019-10-26,5,"5",2087,8
"BEL",2019-10-26,6,"10",3992,1
"BEL",2019-10-26,6,"1A",2371,2
"BEL",2019-10-26,6,"7",2196,3
"BEL",2019-10-26,6,"9",3993,4
"BEL",2019-10-26,6,"4",2372,5
"BEL",2019-10-26,6,"6",2370,6
"BEL",2019-10-26,6,"3",2586,7
"BEL",2019-10-26,6,"5",1939,8
"BEL",2019-10-26,6,"8",2296,9
"BEL",2019-10-26,7,"11",2099,1
"BEL",2019-10-26,7,"2B",3379,2
"BEL",2019-10-26,7,"8",3698,3
"BEL",2019-10-26,7,"10",3656,4
"BEL",2019-10-26,7,"2",2036,5
"BEL",2019-10-26,7,"4",3994,6
"BEL",2019-10-26,7,"1",1344,7
"BEL",2019-10-26,7,"7",1375,8
"BEL",2019-10-26,7,"9",3241,9
"BEL",2019-10-26,7,"3",3552,10
"BEL",2019-10-26,7,"6",2708,11
"BEL",2019-10-26,7,"5",1168,12
"BEL",2019-10-26,8,"1",2682,1
"BEL",2019-10-26,8,"2",2687,2
"BEL",2019-10-26,8,"4",2683,3
"BEL",2019-10-26,8,"8",2948,4
"BEL",2019-10-26,8,"7",3995,5
"BEL",2019-10-26,8,"6",3014,6
"BEL",2019-10-26,9,"9",3996,1
"BEL",2019-10-26,9,"4",2628,2
"BEL",2019-10-26,9,"10",3892,3
"BEL",2019-10-26,9,"2",3997,4
"BEL",2019-10-26,9,"5",3998,5
"BEL",2019-10-26,9,"3",3776,6
"BEL",2019-10-26,9,"6",3837,7
"BEL",2019-10-26,9,"11",1900,8
"BEL",2019-10-26,9,"1",3773,9
"BEL",2019-10-26,9,"8",3734,10
"BEL",2019-10-26,10,"7",2071,1
"BEL",2019-10-26,10,"5",270,2
"BEL",2019-10-26,10,"6",601,3
"BEL",2019-10-26,10,"8",829,4
"BEL",2019-10-26,10,"1",1420,5
"BEL",2019-10-26,10,"10",2274,6
"BEL",2019-10-26,10,"9",2275,7
"BEL",2019-10-26,10,"3",3486,8
"BEL",2019-10-26,10,"2",2273,9
"BEL",2019-10-26,10,"12",826,10
"BEL",2019-10-26,10,"11",731,11
"BEL",2019-10-26,10,"4",3999,12
"BEL",2019-10-27,1,"14",2681,1
"BEL",2019-10-27,1,"15",2859,2
"BEL",2019-10-27,1,"10",2266,3
"BEL",2019-10-27,1,"3",2639,4
"BEL",2019-10-27,1,"8",3831,5
"BEL",2019-10-27,1,"13",2459,6
"BEL",2019-10-27,1,"16",2270,7
"BEL",2019-10-27,1,"9",2396,8
"SAR",2019-07-11,1,"2",2248,1
"SAR",2019-07-11,1,"6",1036,2
"SAR",2019-07-11,1,"3",4000,3
"SAR",2019-07-11,1,"7",1229,4
"SAR",2019-07-11,1,"4",4001,5
"SAR",2019-07-11,1,"1",197,6
"SAR",2019-07-11,1,"5",3367,7
"SAR",2019-07-11,1,"9",449,8
"SAR",2019-07-11,1,"8",264,9
"SAR",2019-07-11,2,"2",2970,1
"SAR",2019-07-11,2,"11",1300,2
"SAR",2019-07-11,2,"7",1459,3
"SAR",2019-07-11,2,"12",4002,4
"SAR",2019-07-11,2,"8",2016,5
"SAR",2019-07-11,2,"4",4003,6
"SAR",2019-07-11,2,"3",2720,7
"SAR",2019-07-11,2,"1",4004,8
"SAR",2019-07-11,2,"6",1059,9
"SAR",2019-07-11,3,"3",359,1
"SAR",2019-07-11,3,"6",4005,2
"SAR",2019-07-11,3,"7",4006,3
"SAR",2019-07-11,3,"4",460,4
"SAR",2019-07-11,3,"2",2884,5
"SAR",2019-07-11,3,"5",4007,6
"SAR",2019-07-11,3,"1",1130,7
"SAR",2019-07-11,4,"2",2178,1
"SAR",2019-07-11,4,"7",3109,2
"SAR",2019-07-11,4,"8",4008,3
"SAR",2019-07-11,4,"1",3355,4
"SAR",2019-07-11,4,"5",2339,5
"SAR",2019-07-11,4,"4",2811,6
"SAR",2019-07-11,4,"6",4009,7
"SAR",2019-07-11,4,"10",560,8
"SAR",2019-07-11,4,"9",414,9
"SAR",2019-07-11,5,"5",2207,1
"SAR",2019-07-11,5,"6",4010,2
"SAR",2019-07-11,5,"9",1961,3
"SAR",2019-07-11,5,"2",3188,4
"SAR",2019-07-11,5,"7",2151,5
"SAR",2019-07-11,5,"3",4011,6
"SAR",2019-07-11,5,"10",2292,7
"SAR",2019-07-11,5,"1",2126,8
"SAR",2019-07-11,5,"4",4012,9
"SAR",2019-07-11,6,"8",857,1
"SAR",2019-07-11,6,"1A",3168,2
"SAR",2019-07-11,6,"5",175,3
"SAR",2019-07-11,6,"2",1943,4
"SAR",2019-07-11,6,"6",883,5
"SAR",2019-07-11,6,"11",1947,6
"SAR",2019-07-11,6,"10",2297,7
"SAR",2019-07-11,6,"9",1177,8
"SAR",2019-07-11,6,"1",3485,9
"SAR",2019-07-11,7,"10",1359,1
"SAR",2019-07-11,7,"11",1539,2
"SAR",2019-07-11,7,"4",2933,3
"SAR",2019-07-11,7,"3",1538,4
"SAR",2019-07-11,7,"5",1358,5
"SAR",2019-07-11,7,"6",2218,6
"SAR",2019-07-11,7,"1",1067,7
"SAR",2019-07-11,7,"7",547,8
"SAR",2019-07-11,7,"2",2052,9
"SAR",2019-07-11,8,"5",4013,1
"SAR",2019-07-11,8,"9",3363,2
"SAR",2019-07-11,8,"1",4014,3
"SAR",2019-07-11,8,"7",4015,4
"SAR",2019-07-11,8,"2",4016,5
"SAR",2019-07-11,8,"4",4017,6
"SAR",2019-07-11,8,"3",4018,7
"SAR",2019-07-11,8,"6",1479,8
"SAR",2019-07-11,9,"4",4019,1
"SAR",2019-07-11,9,"2",1518,2
"SAR",2019-07-11,9,"9",3060,3
"SAR",2019-07-11,9,"10",3033,4
"SAR",2019-07-11,9,"1",4020,5
"SAR",2019-07-11,9,"7",4021,6
"SAR",2019-07-11,9,"6",1315,7
"SAR",2019-07-11,10,"12",4022,1
"SAR",2019-07-11,10,"2",3500,2
"SAR",2019-07-11,10,"6",898,3
"SAR",2019-07-12,1,"3",4023,1
"SAR",2019-07-12,1,"8",3812,2
"SAR",2019-07-12,1,"2",8,3
"SAR",2019-07-12,1,"5",3510,4
"SAR",2019-07-12,1,"4",1514,5
"SAR",2019-07-12,1,"1",4024,6
"SAR",2019-07-12,1,"6",3001,7
"SAR",2019-07-12,1,"7",934,8
"SAR",2019-07-12,2,"13",3034,1
"SAR",2019-07-12,2,"1A",4025,2
"SAR",2019-07-12,2,"6",2473,3
"SAR",2019-07-12,2,"9",3348,4
"SAR",2019-07-12,2,"7",3345,5
"SAR",2019-07-12,2,"11",3347,6
"SAR",2019-07-12,2,"10",2192,7
"SAR",2019-07-12,3,"6",1454,1
"SAR",2019-07-12,3,"4",2340,2
"SAR",2019-07-12,3,"3",3793,3
"SAR",2019-07-12,3,"5",3082,4
"SAR",2019-07-12,3,"1A",163,5
"SAR",2019-07-12,3,"7",751,6
"SAR",2019-07-12,4,"9",677,1
"SAR",2019-07-12,4,"7",870,2
"SAR",2019-07-12,4,"1",4026,3
"SAR",2019-07-12,4,"3",4027,4
"SAR",2019-07-12,4,"2",769,5
"SAR",2019-07-12,4,"6",850,6
"SAR",2019-07-12,4,"4",3943,7
"SAR",2019-07-12,4,"5",2938,8
"SAR",2019-07-12,4,"8",1644,9
"SAR",2019-07-12,5,"6",1613,1
"SAR",2019-07-12,5,"2",3896,2
"SAR",2019-07-12,5,"7",1815,3
"SAR",2019-07-12,5,"4",4028,4
"SAR",2019-07-12,5,"5",4029,5
"SAR",2019-07-12,5,"3",4030,6
"SAR",2019-07-12,5,"1",2364,7
"SAR",2019-07-12,5,"8",4031,8
"SAR",2019-07-12,6,"1",362,1
"SAR",2019-07-12,6,"1A",2793,2
"SAR",2019-07-12,6,"6",703,3
"SAR",2019-07-12,6,"3",2725,4
"SAR",2019-07-12,6,"4",2621,5
"SAR",2019-07-12,6,"2",2325,6
"SAR",2019-07-12,6,"5",21,7
"SAR",2019-07-12,7,"9",3423,1
"SAR",2019-07-12,7,"15",4032,2
"SAR",2019-07-12,7,"16",717,3
"SAR",2019-07-12,7,"3",3396,4
"SAR",2019-07-12,7,"5",652,5
"SAR",2019-07-12,7,"13",581,6
"SAR",2019-07-12,7,"14",3469,7
"SAR",2019-07-12,7,"6",3263,8
"SAR",2019-07-12,8,"7",218,1
"SAR",2019-07-12,8,"1",2259,2
"SAR",2019-07-12,8,"6",1822,3
"SAR",2019-07-12,8,"4",528,4
"SAR",2019-07-12,8,"2",3971,5
"SAR",2019-07-12,9,"9",4033,1
"SAR",2019-07-12,9,"3",3413,2
"SAR",2019-07-12,9,"8",3331,3
"SAR",2019-07-12,9,"6",3984,4
"SAR",2019-07-12,9,"5",4034,5
"SAR",2019-07-12,9,"10",2945,6
"SAR",2019-07-12,9,"4",3178,7
"SAR",2019-07-12,9,"7",1893,8
"SAR",2019-07-12,9,"1",1894,9
"SAR",2019-07-12,9,"2",4035,10
"SAR",2019-07-12,10,"8",4036,1
"SAR",2019-07-12,10,"2",3137,2
"SAR",2019-07-12,10,"14",1373,3
"SAR",2019-07-12,10,"5",784,4
"SAR",2019-07-12,10,"3",3946,5
"SAR",2019-07-12,10,"15",1297,6
"SAR",2019-07-13,1,"9",4037,1
"SAR",2019-07-13,1,"10",1037,2
"SAR",2019-07-13,1,"3",599,3
"SAR",2019-07-13,1,"8",4038,4
"SAR",2019-07-13,1,"2",2228,5
"SAR",2019-07-13,1,"7",876,6
"SAR",2019-07-13,1,"6",658,7
"SAR",2019-07-13,2,"5",1203,1
"SAR",2019-07-13,2,"3",2332,2
"SAR",2019-07-13,2,"1",129,3
"SAR",2019-07-13,2,"6",582,4
"SAR",2019-07-13,2,"7",2924,5
"SAR",2019-07-13,2,"10",2571,6
"SAR",2019-07-13,2,"9",2274,7
"SAR",2019-07-13,2,"8",2328,8
"SAR",2019-07-13,2,"11",1933,9
"SAR",2019-07-13,2,"2",1368,10
"SAR",2019-07-13,3,"5",4039,1
"SAR",2019-07-13,3,"4",3899,2
"SAR",2019-07-13,3,"2",4040,3
"SAR",2019-07-13,3,"3",3438,4
"SAR",2019-07-13,3,"1",3278,5
"SAR",2019-07-13,4,"6",4041,1
"SAR",2019-07-13,4,"4",4042,2
"SAR",2019-07-13,4,"8",4043,3
"SAR",2019-07-13,4,"1",4044,4
"SAR",2019-07-13,4,"2",4045,5
"SAR",2019-07-13,4,"5",4046,6
"SAR",2019-07-13,4,"3",4047,7
"SAR",2019-07-13,4,"7",4048,8
"SAR",2019-07-13,5,"1",4049,1
"SAR",2019-07-13,5,"8",4050,2
"SAR",2019-07-13,5,"7",3611,3
"SAR",2019-07-13,5,"5",2412,4
"SAR",2019-07-13,5,"1A",904,5
"SAR",2019-07-13,5,"10",1394,6
"SAR",2019-07-13,5,"2",4051,7
"SAR",2019-07-13,5,"3",3095,8
"SAR",2019-07-13,6,"3",4052,1
"SAR",2019-07-13,6,"2",4053,2
"SAR",2019-07-13,6,"8",4054,3
"SAR",2019-07-13,6,"5",3835,4
"SAR",2019-07-13,6,"4",4055,5
"SAR",2019-07-13,6,"10",4056,6
"SAR",2019-07-13,6,"1",3446,7
"SAR",2019-07-13,6,"6",4057,8
"SAR",2019-07-13,6,"9",3447,9
"SAR",2019-07-13,7,"2",342,1
"SAR",2019-07-13,7,"7",1569,2
"SAR",2019-07-13,7,"8",1264,3
"SAR",2019-07-13,7,"4",2596,4
"SAR",2019-07-13,7,"9",666,5
"SAR",2019-07-13,7,"3",428,6
"SAR",2019-07-13,7,"6",799,7
"SAR",2019-07-13,7,"5",299,8
"SAR",2019-07-13,7,"1",4058,9
"SAR",2019-07-13,8,"6",3612,1
"SAR",2019-07-13,8,"7",4059,2
"SAR",2019-07-13,8,"2",2336,3
"SAR",2019-07-13,8,"4",1855,4
"SAR",2019-07-13,8,"3",4060,5
"SAR",2019-07-13,8,"5",1194,6
"SAR",2019-07-13,8,"8",1277,7
"SAR",2019-07-13,8,"1",1792,8
"SAR",2019-07-13,9,"4",3900,1
"SAR",2019-07-13,9,"2",3296,2
"SAR",2019-07-13,9,"6",3003,3
"SAR",2019-07-13,9,"5",4061,4
"SAR",2019-07-13,9,"3",4062,5
"SAR",2019-07-13,9,"1",1456,6
"SAR",2019-07-13,10,"7",4063,1
"SAR",2019-07-13,10,"3",4064,2
"SAR",2019-07-13,10,"5",1655,3
"SAR",2019-07-13,10,"2",4065,4
"SAR",2019-07-13,10,"1",4066,5
"SAR",2019-07-13,10,"4",4067,6
"SAR",2019-07-13,10,"8",3244,7
"SAR",2019-07-13,10,"6",742,8
"SAR",2019-07-13,10,"9",2441,9
"SAR",2019-07-13,11,"8",2937,1
"SAR",2019-07-13,11,"4",4068,2
"SAR",2019-07-13,11,"12",1500,3
"SAR",2019-07-13,11,"9",1313,4
"SAR",2019-07-13,11,"11",3365,5
"SAR",2019-07-13,11,"6",4069,6
"SAR",2019-07-13,11,"2",95,7
"SAR",2019-07-13,11,"3",4070,8
"SAR",2019-07-13,11,"1",4071,9
"SAR",2019-07-13,11,"5",4072,10
"SAR",2019-07-14,1,"9",2904,1
"SAR",2019-07-14,1,"10",4073,2
"SAR",2019-07-14,1,"3",4074,3
